class_date,course_type,level_category,language,predicted_q
2018-03-01 11:00:00.000,Live,High Beginner,Spanish,24
2018-03-01 11:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 11:00:00.000,Live,True Beginner,Spanish,22
2018-03-01 11:00:00.000,Private,True Beginner,Spanish,1
2018-03-01 11:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 11:00:00.000,Live,Intermediate,Spanish,13
2018-03-01 11:00:00.000,Live,True Beginner,Portuguese,2
2018-03-01 11:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 11:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 11:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 11:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 11:30:00.000,Live,Intermediate,Portuguese,1
2018-03-01 11:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 11:30:00.000,Live,True Beginner,Portuguese,2
2018-03-01 11:30:00.000,Live,Intermediate,Spanish,12
2018-03-01 11:30:00.000,Private,High Beginner,Portuguese,0
2018-03-01 11:30:00.000,Private,True Beginner,Spanish,1
2018-03-01 11:30:00.000,Live,True Beginner,Spanish,22
2018-03-01 11:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 11:30:00.000,Live,High Beginner,Spanish,24
2018-03-01 11:30:00.000,Private,High Beginner,Spanish,1
2018-03-01 11:30:00.000,Live,High Beginner,Portuguese,4
2018-03-01 12:00:00.000,Live,High Beginner,Portuguese,4
2018-03-01 12:00:00.000,Private,High Beginner,Spanish,1
2018-03-01 12:00:00.000,Live,High Beginner,Spanish,23
2018-03-01 12:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 12:00:00.000,Live,True Beginner,Spanish,22
2018-03-01 12:00:00.000,Private,True Beginner,Spanish,1
2018-03-01 12:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 12:00:00.000,Live,Intermediate,Spanish,13
2018-03-01 12:00:00.000,Live,True Beginner,Portuguese,3
2018-03-01 12:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 12:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 12:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 12:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 12:30:00.000,Live,Intermediate,Portuguese,2
2018-03-01 12:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 12:30:00.000,Live,True Beginner,Portuguese,3
2018-03-01 12:30:00.000,Live,Intermediate,Spanish,12
2018-03-01 12:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 12:30:00.000,Private,True Beginner,Spanish,1
2018-03-01 12:30:00.000,Live,True Beginner,Spanish,21
2018-03-01 12:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 12:30:00.000,Live,High Beginner,Spanish,22
2018-03-01 12:30:00.000,Private,High Beginner,Spanish,1
2018-03-01 12:30:00.000,Live,High Beginner,Portuguese,5
2018-03-01 13:00:00.000,Live,High Beginner,Portuguese,5
2018-03-01 13:00:00.000,Private,High Beginner,Spanish,2
2018-03-01 13:00:00.000,Live,High Beginner,Spanish,25
2018-03-01 13:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 13:00:00.000,Live,True Beginner,Spanish,21
2018-03-01 13:00:00.000,Private,True Beginner,Spanish,1
2018-03-01 13:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 13:00:00.000,Live,Intermediate,Spanish,13
2018-03-01 13:00:00.000,Live,True Beginner,Portuguese,4
2018-03-01 13:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 13:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 13:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 13:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 13:30:00.000,Live,Intermediate,Portuguese,2
2018-03-01 13:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 13:30:00.000,Live,True Beginner,Portuguese,4
2018-03-01 13:30:00.000,Live,Intermediate,Spanish,11
2018-03-01 13:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 13:30:00.000,Private,True Beginner,Spanish,1
2018-03-01 13:30:00.000,Live,True Beginner,Spanish,21
2018-03-01 13:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 13:30:00.000,Live,High Beginner,Spanish,23
2018-03-01 13:30:00.000,Private,High Beginner,Spanish,2
2018-03-01 13:30:00.000,Live,High Beginner,Portuguese,6
2018-03-01 14:00:00.000,Live,High Beginner,Portuguese,5
2018-03-01 14:00:00.000,Private,High Beginner,Spanish,2
2018-03-01 14:00:00.000,Live,High Beginner,Spanish,22
2018-03-01 14:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 14:00:00.000,Live,True Beginner,Spanish,23
2018-03-01 14:00:00.000,Private,True Beginner,Spanish,1
2018-03-01 14:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 14:00:00.000,Live,Intermediate,Spanish,13
2018-03-01 14:00:00.000,Live,True Beginner,Portuguese,4
2018-03-01 14:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 14:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 14:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 14:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 14:30:00.000,Live,Intermediate,Portuguese,2
2018-03-01 14:30:00.000,Private,True Beginner,Portuguese,1
2018-03-01 14:30:00.000,Live,True Beginner,Portuguese,4
2018-03-01 14:30:00.000,Live,Intermediate,Spanish,14
2018-03-01 14:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 14:30:00.000,Private,True Beginner,Spanish,2
2018-03-01 14:30:00.000,Live,True Beginner,Spanish,25
2018-03-01 14:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 14:30:00.000,Live,High Beginner,Spanish,22
2018-03-01 14:30:00.000,Private,High Beginner,Spanish,2
2018-03-01 14:30:00.000,Live,High Beginner,Portuguese,5
2018-03-01 15:00:00.000,Live,High Beginner,Portuguese,5
2018-03-01 15:00:00.000,Private,High Beginner,Spanish,2
2018-03-01 15:00:00.000,Live,High Beginner,Spanish,27
2018-03-01 15:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 15:00:00.000,Live,True Beginner,Spanish,26
2018-03-01 15:00:00.000,Private,True Beginner,Spanish,2
2018-03-01 15:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 15:00:00.000,Live,Intermediate,Spanish,15
2018-03-01 15:00:00.000,Live,True Beginner,Portuguese,4
2018-03-01 15:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 15:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 15:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 15:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 15:30:00.000,Live,Intermediate,Portuguese,3
2018-03-01 15:30:00.000,Private,True Beginner,Portuguese,1
2018-03-01 15:30:00.000,Live,True Beginner,Portuguese,4
2018-03-01 15:30:00.000,Live,Intermediate,Spanish,15
2018-03-01 15:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 15:30:00.000,Private,True Beginner,Spanish,2
2018-03-01 15:30:00.000,Live,True Beginner,Spanish,28
2018-03-01 15:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 15:30:00.000,Live,High Beginner,Spanish,26
2018-03-01 15:30:00.000,Private,High Beginner,Spanish,2
2018-03-01 15:30:00.000,Live,High Beginner,Portuguese,5
2018-03-01 16:00:00.000,Live,High Beginner,Portuguese,6
2018-03-01 16:00:00.000,Private,High Beginner,Spanish,2
2018-03-01 16:00:00.000,Live,High Beginner,Spanish,30
2018-03-01 16:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 16:00:00.000,Live,True Beginner,Spanish,31
2018-03-01 16:00:00.000,Private,True Beginner,Spanish,2
2018-03-01 16:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 16:00:00.000,Live,Intermediate,Spanish,17
2018-03-01 16:00:00.000,Live,True Beginner,Portuguese,4
2018-03-01 16:00:00.000,Private,True Beginner,Portuguese,1
2018-03-01 16:00:00.000,Live,Intermediate,Portuguese,3
2018-03-01 16:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 16:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 16:30:00.000,Live,Intermediate,Portuguese,2
2018-03-01 16:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 16:30:00.000,Live,True Beginner,Portuguese,4
2018-03-01 16:30:00.000,Live,Intermediate,Spanish,15
2018-03-01 16:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 16:30:00.000,Private,True Beginner,Spanish,2
2018-03-01 16:30:00.000,Live,True Beginner,Spanish,29
2018-03-01 16:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 16:30:00.000,Live,High Beginner,Spanish,30
2018-03-01 16:30:00.000,Private,High Beginner,Spanish,2
2018-03-01 16:30:00.000,Live,High Beginner,Portuguese,6
2018-03-01 17:00:00.000,Live,High Beginner,Portuguese,7
2018-03-01 17:00:00.000,Private,High Beginner,Spanish,2
2018-03-01 17:00:00.000,Live,High Beginner,Spanish,33
2018-03-01 17:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 17:00:00.000,Live,True Beginner,Spanish,31
2018-03-01 17:00:00.000,Private,True Beginner,Spanish,2
2018-03-01 17:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 17:00:00.000,Live,Intermediate,Spanish,16
2018-03-01 17:00:00.000,Live,True Beginner,Portuguese,5
2018-03-01 17:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 17:00:00.000,Live,Intermediate,Portuguese,3
2018-03-01 17:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 17:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 17:30:00.000,Live,Intermediate,Portuguese,3
2018-03-01 17:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 17:30:00.000,Live,True Beginner,Portuguese,6
2018-03-01 17:30:00.000,Live,Intermediate,Spanish,18
2018-03-01 17:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 17:30:00.000,Private,True Beginner,Spanish,2
2018-03-01 17:30:00.000,Live,True Beginner,Spanish,34
2018-03-01 17:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 17:30:00.000,Live,High Beginner,Spanish,31
2018-03-01 17:30:00.000,Private,High Beginner,Spanish,2
2018-03-01 17:30:00.000,Live,High Beginner,Portuguese,6
2018-03-01 18:00:00.000,Live,High Beginner,Portuguese,8
2018-03-01 18:00:00.000,Private,High Beginner,Spanish,3
2018-03-01 18:00:00.000,Live,High Beginner,Spanish,37
2018-03-01 18:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 18:00:00.000,Live,True Beginner,Spanish,36
2018-03-01 18:00:00.000,Private,True Beginner,Spanish,2
2018-03-01 18:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 18:00:00.000,Live,Intermediate,Spanish,19
2018-03-01 18:00:00.000,Live,True Beginner,Portuguese,6
2018-03-01 18:00:00.000,Private,True Beginner,Portuguese,1
2018-03-01 18:00:00.000,Live,Intermediate,Portuguese,3
2018-03-01 18:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 18:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 18:30:00.000,Live,Intermediate,Portuguese,3
2018-03-01 18:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 18:30:00.000,Live,True Beginner,Portuguese,6
2018-03-01 18:30:00.000,Live,Intermediate,Spanish,18
2018-03-01 18:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 18:30:00.000,Private,True Beginner,Spanish,3
2018-03-01 18:30:00.000,Live,True Beginner,Spanish,38
2018-03-01 18:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 18:30:00.000,Live,High Beginner,Spanish,39
2018-03-01 18:30:00.000,Private,High Beginner,Spanish,3
2018-03-01 18:30:00.000,Live,High Beginner,Portuguese,8
2018-03-01 19:00:00.000,Live,High Beginner,Portuguese,7
2018-03-01 19:00:00.000,Private,High Beginner,Spanish,3
2018-03-01 19:00:00.000,Live,High Beginner,Spanish,44
2018-03-01 19:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 19:00:00.000,Live,True Beginner,Spanish,42
2018-03-01 19:00:00.000,Private,True Beginner,Spanish,2
2018-03-01 19:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 19:00:00.000,Live,Intermediate,Spanish,20
2018-03-01 19:00:00.000,Live,True Beginner,Portuguese,7
2018-03-01 19:00:00.000,Private,True Beginner,Portuguese,1
2018-03-01 19:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 19:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 19:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 19:30:00.000,Live,Intermediate,Portuguese,2
2018-03-01 19:30:00.000,Private,True Beginner,Portuguese,1
2018-03-01 19:30:00.000,Live,True Beginner,Portuguese,7
2018-03-01 19:30:00.000,Live,Intermediate,Spanish,19
2018-03-01 19:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 19:30:00.000,Private,True Beginner,Spanish,3
2018-03-01 19:30:00.000,Live,True Beginner,Spanish,46
2018-03-01 19:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 19:30:00.000,Live,High Beginner,Spanish,46
2018-03-01 19:30:00.000,Private,High Beginner,Spanish,3
2018-03-01 19:30:00.000,Live,High Beginner,Portuguese,9
2018-03-01 20:00:00.000,Live,High Beginner,Portuguese,6
2018-03-01 20:00:00.000,Private,High Beginner,Spanish,4
2018-03-01 20:00:00.000,Live,High Beginner,Spanish,52
2018-03-01 20:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 20:00:00.000,Live,True Beginner,Spanish,54
2018-03-01 20:00:00.000,Private,True Beginner,Spanish,4
2018-03-01 20:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 20:00:00.000,Live,Intermediate,Spanish,20
2018-03-01 20:00:00.000,Live,True Beginner,Portuguese,5
2018-03-01 20:00:00.000,Private,True Beginner,Portuguese,2
2018-03-01 20:00:00.000,Live,Intermediate,Portuguese,2
2018-03-01 20:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 20:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 20:30:00.000,Live,Intermediate,Portuguese,1
2018-03-01 20:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 20:30:00.000,Live,True Beginner,Portuguese,5
2018-03-01 20:30:00.000,Live,Intermediate,Spanish,19
2018-03-01 20:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 20:30:00.000,Private,True Beginner,Spanish,3
2018-03-01 20:30:00.000,Live,True Beginner,Spanish,57
2018-03-01 20:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 20:30:00.000,Live,High Beginner,Spanish,54
2018-03-01 20:30:00.000,Private,High Beginner,Spanish,4
2018-03-01 20:30:00.000,Live,High Beginner,Portuguese,4
2018-03-01 21:00:00.000,Live,High Beginner,Portuguese,4
2018-03-01 21:00:00.000,Private,High Beginner,Spanish,4
2018-03-01 21:00:00.000,Live,High Beginner,Spanish,59
2018-03-01 21:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 21:00:00.000,Live,True Beginner,Spanish,61
2018-03-01 21:00:00.000,Private,True Beginner,Spanish,4
2018-03-01 21:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 21:00:00.000,Live,Intermediate,Spanish,20
2018-03-01 21:00:00.000,Live,True Beginner,Portuguese,5
2018-03-01 21:00:00.000,Private,True Beginner,Portuguese,1
2018-03-01 21:00:00.000,Live,Intermediate,Portuguese,1
2018-03-01 21:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 21:30:00.000,Private,Intermediate,Spanish,2
2018-03-01 21:30:00.000,Live,Intermediate,Portuguese,0
2018-03-01 21:30:00.000,Private,True Beginner,Portuguese,1
2018-03-01 21:30:00.000,Live,True Beginner,Portuguese,3
2018-03-01 21:30:00.000,Live,Intermediate,Spanish,21
2018-03-01 21:30:00.000,Private,High Beginner,Portuguese,1
2018-03-01 21:30:00.000,Private,True Beginner,Spanish,4
2018-03-01 21:30:00.000,Live,True Beginner,Spanish,61
2018-03-01 21:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 21:30:00.000,Live,High Beginner,Spanish,55
2018-03-01 21:30:00.000,Private,High Beginner,Spanish,4
2018-03-01 21:30:00.000,Live,High Beginner,Portuguese,3
2018-03-01 22:00:00.000,Live,High Beginner,Portuguese,2
2018-03-01 22:00:00.000,Private,High Beginner,Spanish,5
2018-03-01 22:00:00.000,Live,High Beginner,Spanish,53
2018-03-01 22:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 22:00:00.000,Live,True Beginner,Spanish,60
2018-03-01 22:00:00.000,Private,True Beginner,Spanish,4
2018-03-01 22:00:00.000,Private,High Beginner,Portuguese,1
2018-03-01 22:00:00.000,Live,Intermediate,Spanish,20
2018-03-01 22:00:00.000,Live,True Beginner,Portuguese,3
2018-03-01 22:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 22:00:00.000,Live,Intermediate,Portuguese,0
2018-03-01 22:00:00.000,Private,Intermediate,Spanish,2
2018-03-01 22:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 22:30:00.000,Live,Intermediate,Portuguese,0
2018-03-01 22:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 22:30:00.000,Live,True Beginner,Portuguese,1
2018-03-01 22:30:00.000,Live,Intermediate,Spanish,17
2018-03-01 22:30:00.000,Private,High Beginner,Portuguese,0
2018-03-01 22:30:00.000,Private,True Beginner,Spanish,4
2018-03-01 22:30:00.000,Live,True Beginner,Spanish,52
2018-03-01 22:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 22:30:00.000,Live,High Beginner,Spanish,47
2018-03-01 22:30:00.000,Private,High Beginner,Spanish,4
2018-03-01 22:30:00.000,Live,High Beginner,Portuguese,2
2018-03-01 23:00:00.000,Live,High Beginner,Portuguese,1
2018-03-01 23:00:00.000,Private,High Beginner,Spanish,4
2018-03-01 23:00:00.000,Live,High Beginner,Spanish,36
2018-03-01 23:00:00.000,Private,Intermediate,Portuguese,0
2018-03-01 23:00:00.000,Live,True Beginner,Spanish,46
2018-03-01 23:00:00.000,Private,True Beginner,Spanish,3
2018-03-01 23:00:00.000,Private,High Beginner,Portuguese,0
2018-03-01 23:00:00.000,Live,Intermediate,Spanish,12
2018-03-01 23:00:00.000,Live,True Beginner,Portuguese,1
2018-03-01 23:00:00.000,Private,True Beginner,Portuguese,0
2018-03-01 23:00:00.000,Live,Intermediate,Portuguese,0
2018-03-01 23:00:00.000,Private,Intermediate,Spanish,1
2018-03-01 23:30:00.000,Private,Intermediate,Spanish,1
2018-03-01 23:30:00.000,Live,Intermediate,Portuguese,0
2018-03-01 23:30:00.000,Private,True Beginner,Portuguese,0
2018-03-01 23:30:00.000,Live,True Beginner,Portuguese,1
2018-03-01 23:30:00.000,Live,Intermediate,Spanish,10
2018-03-01 23:30:00.000,Private,High Beginner,Portuguese,0
2018-03-01 23:30:00.000,Private,True Beginner,Spanish,2
2018-03-01 23:30:00.000,Live,True Beginner,Spanish,34
2018-03-01 23:30:00.000,Private,Intermediate,Portuguese,0
2018-03-01 23:30:00.000,Live,High Beginner,Spanish,26
2018-03-01 23:30:00.000,Private,High Beginner,Spanish,3
2018-03-01 23:30:00.000,Live,High Beginner,Portuguese,1
2018-03-02 00:00:00.000,Live,High Beginner,Portuguese,1
2018-03-02 00:00:00.000,Private,High Beginner,Spanish,2
2018-03-02 00:00:00.000,Live,High Beginner,Spanish,19
2018-03-02 00:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 00:00:00.000,Live,True Beginner,Spanish,21
2018-03-02 00:00:00.000,Private,True Beginner,Spanish,2
2018-03-02 00:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 00:00:00.000,Live,Intermediate,Spanish,7
2018-03-02 00:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 00:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 00:00:00.000,Live,Intermediate,Portuguese,0
2018-03-02 00:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 00:30:00.000,Private,Intermediate,Spanish,0
2018-03-02 00:30:00.000,Live,Intermediate,Portuguese,0
2018-03-02 00:30:00.000,Private,True Beginner,Portuguese,0
2018-03-02 00:30:00.000,Live,True Beginner,Portuguese,0
2018-03-02 00:30:00.000,Live,Intermediate,Spanish,5
2018-03-02 00:30:00.000,Private,High Beginner,Portuguese,0
2018-03-02 00:30:00.000,Private,True Beginner,Spanish,1
2018-03-02 00:30:00.000,Live,True Beginner,Spanish,13
2018-03-02 00:30:00.000,Private,Intermediate,Portuguese,0
2018-03-02 00:30:00.000,Live,High Beginner,Spanish,11
2018-03-02 00:30:00.000,Private,High Beginner,Spanish,1
2018-03-02 00:30:00.000,Live,High Beginner,Portuguese,0
2018-03-02 01:00:00.000,Live,High Beginner,Portuguese,0
2018-03-02 01:00:00.000,Private,High Beginner,Spanish,1
2018-03-02 01:00:00.000,Live,High Beginner,Spanish,9
2018-03-02 01:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 01:00:00.000,Live,True Beginner,Spanish,8
2018-03-02 01:00:00.000,Private,True Beginner,Spanish,1
2018-03-02 01:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 01:00:00.000,Live,Intermediate,Spanish,5
2018-03-02 01:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 01:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 01:00:00.000,Live,Intermediate,Portuguese,0
2018-03-02 01:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 01:30:00.000,Private,Intermediate,Spanish,0
2018-03-02 01:30:00.000,Live,Intermediate,Portuguese,0
2018-03-02 01:30:00.000,Private,True Beginner,Portuguese,0
2018-03-02 01:30:00.000,Live,True Beginner,Portuguese,0
2018-03-02 01:30:00.000,Live,Intermediate,Spanish,3
2018-03-02 01:30:00.000,Private,High Beginner,Portuguese,0
2018-03-02 01:30:00.000,Private,True Beginner,Spanish,1
2018-03-02 01:30:00.000,Live,True Beginner,Spanish,4
2018-03-02 01:30:00.000,Private,Intermediate,Portuguese,0
2018-03-02 01:30:00.000,Live,High Beginner,Spanish,4
2018-03-02 01:30:00.000,Private,High Beginner,Spanish,1
2018-03-02 01:30:00.000,Live,High Beginner,Portuguese,0
2018-03-02 02:00:00.000,Live,High Beginner,Portuguese,0
2018-03-02 02:00:00.000,Private,High Beginner,Spanish,1
2018-03-02 02:00:00.000,Live,High Beginner,Spanish,4
2018-03-02 02:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 02:00:00.000,Live,True Beginner,Spanish,3
2018-03-02 02:00:00.000,Private,True Beginner,Spanish,1
2018-03-02 02:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 02:00:00.000,Live,Intermediate,Spanish,3
2018-03-02 02:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 02:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 02:00:00.000,Live,Intermediate,Portuguese,0
2018-03-02 02:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 02:30:00.000,Private,Intermediate,Spanish,0
2018-03-02 02:30:00.000,Live,Intermediate,Portuguese,0
2018-03-02 02:30:00.000,Private,True Beginner,Portuguese,0
2018-03-02 02:30:00.000,Live,True Beginner,Portuguese,0
2018-03-02 02:30:00.000,Live,Intermediate,Spanish,2
2018-03-02 02:30:00.000,Private,High Beginner,Portuguese,0
2018-03-02 02:30:00.000,Private,True Beginner,Spanish,1
2018-03-02 02:30:00.000,Live,True Beginner,Spanish,2
2018-03-02 02:30:00.000,Private,Intermediate,Portuguese,0
2018-03-02 02:30:00.000,Live,High Beginner,Spanish,2
2018-03-02 02:30:00.000,Private,High Beginner,Spanish,0
2018-03-02 02:30:00.000,Live,High Beginner,Portuguese,0
2018-03-02 03:00:00.000,Live,High Beginner,Portuguese,0
2018-03-02 03:00:00.000,Private,High Beginner,Spanish,0
2018-03-02 03:00:00.000,Live,High Beginner,Spanish,1
2018-03-02 03:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 03:00:00.000,Live,True Beginner,Spanish,1
2018-03-02 03:00:00.000,Private,True Beginner,Spanish,0
2018-03-02 03:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 03:00:00.000,Live,Intermediate,Spanish,2
2018-03-02 03:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 03:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 03:00:00.000,Live,Intermediate,Portuguese,0
2018-03-02 03:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 03:30:00.000,Private,Intermediate,Spanish,0
2018-03-02 03:30:00.000,Live,Intermediate,Portuguese,0
2018-03-02 03:30:00.000,Private,True Beginner,Portuguese,0
2018-03-02 03:30:00.000,Live,True Beginner,Portuguese,0
2018-03-02 03:30:00.000,Live,Intermediate,Spanish,2
2018-03-02 03:30:00.000,Private,High Beginner,Portuguese,0
2018-03-02 03:30:00.000,Private,True Beginner,Spanish,0
2018-03-02 03:30:00.000,Live,True Beginner,Spanish,0
2018-03-02 03:30:00.000,Private,Intermediate,Portuguese,0
2018-03-02 03:30:00.000,Live,High Beginner,Spanish,1
2018-03-02 03:30:00.000,Private,High Beginner,Spanish,0
2018-03-02 03:30:00.000,Live,High Beginner,Portuguese,0
2018-03-02 04:00:00.000,Live,High Beginner,Portuguese,0
2018-03-02 04:00:00.000,Private,High Beginner,Spanish,0
2018-03-02 04:00:00.000,Live,High Beginner,Spanish,1
2018-03-02 04:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 04:00:00.000,Live,True Beginner,Spanish,1
2018-03-02 04:00:00.000,Private,True Beginner,Spanish,0
2018-03-02 04:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 04:00:00.000,Live,Intermediate,Spanish,3
2018-03-02 04:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 04:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 04:00:00.000,Live,Intermediate,Portuguese,0
2018-03-02 04:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 04:30:00.000,Private,Intermediate,Spanish,0
2018-03-02 04:30:00.000,Live,Intermediate,Portuguese,1
2018-03-02 04:30:00.000,Private,True Beginner,Portuguese,0
2018-03-02 04:30:00.000,Live,True Beginner,Portuguese,0
2018-03-02 04:30:00.000,Live,Intermediate,Spanish,2
2018-03-02 04:30:00.000,Private,High Beginner,Portuguese,0
2018-03-02 04:30:00.000,Private,True Beginner,Spanish,0
2018-03-02 04:30:00.000,Live,True Beginner,Spanish,1
2018-03-02 04:30:00.000,Private,Intermediate,Portuguese,0
2018-03-02 04:30:00.000,Live,High Beginner,Spanish,2
2018-03-02 04:30:00.000,Private,High Beginner,Spanish,0
2018-03-02 04:30:00.000,Live,High Beginner,Portuguese,1
2018-03-02 05:00:00.000,Live,High Beginner,Portuguese,1
2018-03-02 05:00:00.000,Private,High Beginner,Spanish,0
2018-03-02 05:00:00.000,Live,High Beginner,Spanish,3
2018-03-02 05:00:00.000,Private,Intermediate,Portuguese,0
2018-03-02 05:00:00.000,Live,True Beginner,Spanish,1
2018-03-02 05:00:00.000,Private,True Beginner,Spanish,0
2018-03-02 05:00:00.000,Private,High Beginner,Portuguese,0
2018-03-02 05:00:00.000,Live,Intermediate,Spanish,3
2018-03-02 05:00:00.000,Live,True Beginner,Portuguese,0
2018-03-02 05:00:00.000,Private,True Beginner,Portuguese,0
2018-03-02 05:00:00.000,Live,Intermediate,Portuguese,1
2018-03-02 05:00:00.000,Private,Intermediate,Spanish,0
2018-03-02 05:30:00.000,Private,Intermediate,Spanish,0
